ReportId,Profit,Sales,Margin,COGS,Marketing,Inventory,Expected Profit,Expected Sales,Expected Margin,Expected COGS,Total Expenses
RT7944H,238.0,597.0,,274.0,97.0,1391.0,222.8,557.0,51.71,269.0,371.0
DD212ML,141.0,467.0,48.39,241.0,63.0,1361.0,95.7,319.0,45.45,174.0,304.0
NV932MP,-173.0,152.0,0.0,204.0,72.0,2694.0,-157.32,138.0,0.0,211.0,276.0
FE388WV,46.0,287.0,46.34,154.0,37.0,1247.0,38.4,240.0,40.83,142.0,191.0
UN253KU,-168.0,181.0,0.0,212.0,61.0,2823.0,-179.49,,,205.0,273.0
DZ858YN,52.0,67.0,47.76,35.0,14.0,250.0,190.32,244.0,87.7,30.0,49.0
GK3366N,154.0,292.0,68.15,93.0,25.0,-524.0,114.48,216.0,50.93,106.0,118.0
AT5286B,-478.0,116.0,0.0,276.0,100.0,4872.0,-0.0,0.0,,158.0,
SI748MA,-32.0,121.0,,43.0,,-17.0,-31.98,123.0,59.35,50.0,74.0
OB3547Z,130.0,194.0,40.72,115.0,21.0,332.0,180.9,270.0,77.78,60.0,136.0
JL843Z1,105.0,308.0,59.42,125.0,107.0,1069.0,109.48,322.0,60.87,126.0,232.0
IP612XL,434.0,539.0,83.86,87.0,14.0,-1776.0,402.57000000000005,497.0,84.71,76.0,101.0
GX503ES,264.0,722.0,63.3,265.0,100.0,1438.0,206.09,557.0,55.83,246.0,365.0
SX459OT,312.0,556.0,49.82,279.0,86.0,2014.0,338.24,,65.73,207.0,365.0
EU4406B,143.0,234.0,70.94,68.0,16.0,1846.0,161.65,265.0,86.42,36.0,84.0
RX703Y1,-34.0,185.0,58.92,76.0,82.0,170.0,-24.66,137.0,30.66,95.0,158.0
BP003UM,-73.0,222.0,5.86,209.0,63.0,2993.0,-53.79,163.0,0.0,186.0,272.0
PH746TA,570.0,565.0,86.9,74.0,26.0,-1691.0,483.79,479.0,91.23,42.0,100.0
BA057S9,,51.0,0.0,,108.0,4780.0,-574.07,59.0,0.0,160.0,366.0
UH003CF,97.0,276.0,72.46,76.0,42.0,300.0,60.55,173.0,79.19,36.0,118.0
HS561PU,285.0,528.0,53.03,,93.0,1620.0,208.44000000000003,386.0,50.52,191.0,341.0
MZ2738L,-141.0,171.0,0.0,,65.0,2123.0,,191.0,13.09,166.0,250.0
MA2577S,117.0,310.0,72.9,84.0,24.0,41.0,106.02,279.0,71.33,80.0,108.0
SU762PV,213.0,538.0,57.62,228.0,84.0,,156.0,390.0,40.26,233.0,312.0
RL877JQ,51.0,78.0,56.41,34.0,9.0,,0.0,0.0,,14.0,43.0
CA151RG,110.0,188.0,53.19,88.0,,62.0,109.14999999999999,185.0,64.86,65.0,108.0
IF2943J,-48.0,197.0,61.42,76.0,31.0,1202.0,-21.84,91.0,9.89,82.0,107.0
PH38350,19.0,217.0,63.13,80.0,91.0,767.0,17.82,198.0,63.64,72.0,171.0
NR8535E,51.0,78.0,56.41,34.0,9.0,-45.0,0.0,0.0,,14.0,43.0
HG8074F,-5.0,,50.82,60.0,,-262.0,-7.6000000000000005,190.0,83.16,32.0,116.0
IN605RD,-422.0,3.0,0.0,261.0,99.0,4629.0,-9565.56,68.0,0.0,177.0,360.0
TV379ZZ,11.0,343.0,63.56,125.0,121.0,1176.0,8.969999999999999,299.0,55.18,134.0,246.0
BU41995,,481.0,50.31,239.0,68.0,,167.51999999999998,349.0,48.71,179.0,307.0
FR523BB,320.0,673.0,55.57,299.0,97.0,2580.0,420.96,877.0,63.97,316.0,396.0
BU110K5,-44.0,124.0,49.19,63.0,51.0,,-22.4,64.0,40.62,38.0,114.0
NA41468,-4.0,,55.49,77.0,44.0,239.0,-1.68,84.0,72.62,23.0,121.0
LH7291K,-101.0,160.0,9.38,145.0,45.0,661.0,-93.24,148.0,0.0,185.0,190.0
PY006EH,-191.0,187.0,0.0,208.0,60.0,3609.0,-221.34,217.0,0.0,229.0,268.0
LI025VS,-57.0,110.0,52.73,52.0,7.0,656.0,-71.76,138.0,72.46,38.0,59.0
BM56706,200.0,531.0,55.74,,64.0,1293.0,212.04,558.0,57.53,237.0,299.0
PO789CH,143.0,234.0,70.94,68.0,16.0,,161.65,265.0,86.42,,84.0
WI5714J,-168.0,181.0,0.0,212.0,61.0,2823.0,-179.49,193.0,0.0,205.0,273.0
NS595JM,176.0,380.0,65.26,132.0,,,101.66000000000001,221.0,,104.0,153.0
EN217AY,434.0,,83.86,87.0,14.0,-1776.0,402.57000000000005,497.0,84.71,76.0,101.0
ZP605E8,105.0,308.0,59.42,125.0,107.0,1069.0,109.48,322.0,60.87,126.0,
BN250QM,-155.0,,0.0,219.0,65.0,2084.0,-153.66,197.0,,219.0,284.0
QW037EZ,97.0,276.0,72.46,76.0,42.0,300.0,60.55,173.0,79.19,36.0,118.0
LJ020EW,75.0,209.0,66.03,71.0,31.0,418.0,68.39999999999999,190.0,56.84,82.0,102.0
VY8831L,-236.0,75.0,0.0,124.0,116.0,2480.0,-296.09999999999997,94.0,0.0,,240.0
NG914KR,-134.0,137.0,27.01,100.0,34.0,1289.0,-108.78,,20.72,88.0,
PI422IV,91.0,310.0,49.35,157.0,39.0,770.0,95.69999999999999,330.0,54.24,151.0,196.0
FW33970,-236.0,75.0,0.0,124.0,116.0,2480.0,-296.09999999999997,94.0,0.0,122.0,240.0
GR5857N,54.0,125.0,60.0,50.0,13.0,1729.0,41.71,97.0,,56.0,63.0
GA654HM,176.0,380.0,65.26,132.0,,1291.0,101.66000000000001,221.0,52.94,104.0,153.0
UW215A3,320.0,748.0,59.36,304.0,97.0,2364.0,351.74,818.0,61.0,319.0,401.0
YZ905E4,238.0,597.0,54.1,274.0,97.0,1391.0,222.8,557.0,,269.0,371.0
UX7685C,201.0,533.0,,238.0,72.0,1934.0,149.34,393.0,55.98,173.0,310.0
RR079T5,-34.0,105.0,67.62,34.0,3.0,311.0,-9.92,31.0,83.87,5.0,37.0
NO108EU,-34.0,105.0,67.62,34.0,3.0,311.0,-9.92,31.0,83.87,5.0,37.0
PO5284C,348.0,680.0,57.65,288.0,95.0,2638.0,472.77,927.0,63.86,335.0,383.0
SI624VG,-44.0,112.0,45.54,61.0,56.0,371.0,-34.71,89.0,39.33,54.0,
HV1507V,-142.0,16.0,0.0,137.0,42.0,2106.0,-692.6400000000001,78.0,0.0,180.0,179.0
QS537U5,436.0,888.0,63.51,324.0,137.0,2412.0,490.98,1002.0,62.18,379.0,461.0
XC84716,129.0,520.0,55.96,229.0,70.0,257.0,133.0,532.0,55.26,238.0,299.0
VG879N0,216.0,593.0,58.68,245.0,71.0,1967.0,213.12,592.0,59.29,241.0,316.0
PE305XH,379.0,724.0,59.12,,96.0,1339.0,274.04,527.0,58.82,217.0,
GK267YD,-56.0,116.0,0.0,118.0,32.0,2205.0,-89.28,186.0,11.83,,150.0
GY632TU,379.0,,59.12,296.0,96.0,1339.0,274.04,527.0,58.82,217.0,392.0
XP950VY,-34.0,105.0,67.62,34.0,3.0,311.0,-9.92,31.0,83.87,5.0,37.0
MY6591H,,654.0,58.41,272.0,91.0,1954.0,286.15999999999997,584.0,64.21,209.0,363.0
FE010ML,-282.0,36.0,0.0,91.0,114.0,1482.0,-681.21,87.0,0.0,93.0,205.0
TO230IN,348.0,680.0,57.65,288.0,95.0,2638.0,472.77,927.0,63.86,335.0,383.0
QL347MM,39.0,125.0,36.0,80.0,27.0,112.0,52.7,170.0,69.41,52.0,107.0
GH678BS,59.0,207.0,67.63,67.0,24.0,720.0,50.75,175.0,59.43,71.0,91.0
RC070P5,61.0,84.0,,35.0,14.0,-73.0,47.449999999999996,65.0,49.23,33.0,49.0
SZ617JW,61.0,84.0,,35.0,14.0,,47.449999999999996,65.0,49.23,33.0,49.0
TP622ZV,173.0,622.0,63.5,227.0,,1373.0,189.00000000000003,675.0,59.41,274.0,301.0
GJ479D9,-139.0,231.0,12.12,,60.0,2369.0,-102.6,171.0,0.0,182.0,263.0
ES962I2,,102.0,14.71,87.0,27.0,1436.0,1.6,80.0,,56.0,114.0
ES446XT,472.0,828.0,53.38,386.0,124.0,1896.0,542.64,952.0,59.87,382.0,510.0
QJ775FR,92.0,193.0,58.55,80.0,40.0,812.0,99.84,,66.35,70.0,120.0
SM09690,-56.0,116.0,0.0,118.0,32.0,,-89.28,186.0,11.83,164.0,150.0
HS689PN,388.0,643.0,57.85,271.0,,805.0,319.2,532.0,60.34,211.0,362.0
OA1186L,337.0,681.0,60.79,267.0,107.0,1440.0,276.36,564.0,56.74,244.0,374.0
CL9546I,274.0,750.0,64.0,270.0,89.0,2579.0,323.01,873.0,61.97,332.0,359.0
BF37317,-37.0,98.0,0.0,123.0,56.0,1527.0,-52.44,138.0,0.0,169.0,179.0
VA163HN,63.0,,74.25,43.0,11.0,577.0,18.240000000000002,48.0,31.25,,54.0
YD027L3,-28.0,155.0,32.26,105.0,,846.0,-22.14,123.0,21.95,96.0,141.0
WH2406E,47.0,386.0,56.48,168.0,140.0,555.0,48.12,401.0,56.86,173.0,308.0
BN130RF,-106.0,138.0,0.0,146.0,38.0,1845.0,-109.34,142.0,0.0,192.0,184.0
ZE6201Z,-64.0,206.0,46.6,110.0,94.0,312.0,-77.19,249.0,56.22,109.0,204.0
MB658Z7,451.0,525.0,86.86,69.0,,-1336.0,422.26,491.0,93.89,30.0,84.0
GL563O8,61.0,118.0,64.41,42.0,23.0,243.0,62.400000000000006,120.0,78.33,26.0,65.0
JK270N9,47.0,386.0,56.48,168.0,140.0,,48.12,401.0,56.86,173.0,308.0
VU40818,,,56.38,260.0,81.0,792.0,345.28000000000003,664.0,57.23,284.0,341.0
ZV283RA,31.0,196.0,46.94,104.0,72.0,235.0,35.36,221.0,53.85,102.0,176.0
KG249K1,200.0,253.0,74.31,65.0,30.0,237.0,,,74.41,76.0,95.0
YH976EM,326.0,539.0,53.99,248.0,87.0,1207.0,309.0,515.0,,216.0,335.0
GM658TI,122.0,166.0,65.66,57.0,20.0,488.0,118.99,163.0,85.89,23.0,77.0
MH15706,96.0,,58.21,145.0,56.0,779.0,84.56,302.0,47.35,,201.0
HJ8062K,61.0,84.0,58.33,35.0,14.0,-73.0,47.449999999999996,65.0,49.23,33.0,49.0
PO223WU,29.0,244.0,64.34,87.0,88.0,-305.0,26.88,224.0,50.89,110.0,175.0
SH798BC,26.0,133.0,49.62,67.0,52.0,-484.0,30.400000000000002,152.0,78.29,33.0,119.0
LK837T6,169.0,499.0,51.5,242.0,56.0,1468.0,143.48000000000002,422.0,63.03,156.0,298.0
VL0046E,-28.0,155.0,32.26,105.0,36.0,,-22.14,123.0,,96.0,
JU299RE,312.0,635.0,55.43,283.0,97.0,1344.0,297.92,608.0,59.54,246.0,380.0
EO726TS,122.0,166.0,65.66,57.0,20.0,488.0,118.99,163.0,85.89,23.0,77.0
DH860E6,-123.0,118.0,0.0,141.0,45.0,1894.0,-172.64000000000001,166.0,0.0,168.0,186.0
HO947IJ,41.0,362.0,45.3,198.0,147.0,1516.0,38.72,352.0,58.24,147.0,345.0
OM151SX,216.0,593.0,58.68,245.0,71.0,1967.0,213.12,592.0,59.29,241.0,316.0
GT901TR,107.0,,54.4,57.0,21.0,665.0,122.12,142.0,72.54,39.0,78.0
TE8647R,-156.0,148.0,0.0,152.0,38.0,1879.0,-163.8,156.0,1.28,154.0,190.0
PJ0140W,31.0,196.0,46.94,104.0,72.0,235.0,35.36,221.0,53.85,102.0,176.0
MW086FP,379.0,724.0,59.12,296.0,96.0,1339.0,274.04,527.0,58.82,217.0,392.0
ZW947QM,-159.0,77.0,0.0,142.0,39.0,2274.0,-286.34000000000003,139.0,0.0,177.0,181.0
IC055RO,,102.0,14.71,87.0,27.0,1436.0,1.6,80.0,30.0,56.0,114.0
OC1182N,122.0,166.0,65.66,57.0,20.0,488.0,118.99,163.0,85.89,23.0,77.0
FC191UZ,26.0,133.0,49.62,67.0,52.0,-484.0,30.400000000000002,152.0,78.29,33.0,119.0
QP020ED,451.0,525.0,86.86,69.0,15.0,-1336.0,422.26,491.0,93.89,30.0,84.0
JX467TV,39.0,125.0,36.0,80.0,27.0,112.0,52.7,170.0,69.41,52.0,107.0
JR950F2,153.0,88.0,78.41,19.0,2.0,391.0,50.46,29.0,44.83,16.0,
BK456WX,514.0,551.0,87.48,69.0,24.0,-1639.0,416.64000000000004,448.0,85.27,66.0,
BU362M7,383.0,887.0,58.29,370.0,124.0,2723.0,426.99,993.0,59.82,,494.0
FU394C7,257.0,552.0,53.99,254.0,,,337.93,719.0,60.64,283.0,319.0
RW876ON,200.0,,74.31,65.0,30.0,237.0,234.63000000000002,297.0,74.41,76.0,95.0
IH5952O,61.0,118.0,64.41,42.0,23.0,243.0,62.400000000000006,120.0,78.33,26.0,
WL487VX,17.0,70.0,44.29,39.0,24.0,726.0,39.6,165.0,58.79,68.0,63.0
LE974ZY,379.0,724.0,59.12,296.0,96.0,1339.0,274.04,527.0,58.82,217.0,
VP3230K,19.0,113.0,63.72,41.0,39.0,948.0,11.56,68.0,94.12,4.0,80.0
DY38827,111.0,302.0,63.25,111.0,24.0,1654.0,123.58,334.0,75.45,82.0,135.0
AZ097DX,243.0,554.0,53.07,260.0,84.0,1289.0,152.68,347.0,48.99,177.0,344.0
FR975QX,307.0,596.0,56.38,260.0,,792.0,345.28000000000003,664.0,57.23,284.0,341.0
IS949Q0,59.0,207.0,67.63,67.0,24.0,720.0,50.75,175.0,59.43,71.0,91.0
BL568SC,122.0,166.0,65.66,57.0,20.0,488.0,118.99,,85.89,23.0,77.0
PO097TY,346.0,921.0,63.63,335.0,111.0,2021.0,365.56,962.0,59.77,387.0,446.0
LJ993TB,292.0,636.0,56.76,275.0,86.0,1809.0,391.92,852.0,63.97,307.0,361.0
AE523N5,109.0,259.0,,120.0,34.0,1082.0,110.46,263.0,66.92,87.0,154.0
LV6278O,-56.0,116.0,0.0,118.0,32.0,2205.0,-89.28,186.0,11.83,,150.0
VP275L8,-355.0,0.0,,281.0,108.0,4155.0,,0.0,,145.0,389.0
EJ76031,-159.0,77.0,0.0,142.0,39.0,2274.0,-286.34000000000003,139.0,0.0,177.0,181.0
HQ708ZE,274.0,,64.0,270.0,89.0,2579.0,323.01,873.0,61.97,332.0,359.0
TM586UR,-123.0,118.0,0.0,141.0,45.0,1894.0,-172.64000000000001,166.0,0.0,168.0,186.0
ZI1874I,-156.0,148.0,0.0,152.0,38.0,1879.0,-163.8,156.0,1.28,154.0,
NB568YB,-56.0,116.0,0.0,118.0,32.0,,-89.28,186.0,11.83,164.0,150.0
GO685A0,96.0,347.0,58.21,145.0,56.0,779.0,84.56,,47.35,159.0,201.0
HW1458K,-22.0,197.0,79.19,41.0,60.0,395.0,-12.540000000000001,114.0,55.26,51.0,101.0
PX555PR,-455.0,0.0,,264.0,99.0,4667.0,-inf,2.0,0.0,161.0,363.0
QP182I4,-235.0,78.0,0.0,131.0,111.0,1970.0,-0.0,0.0,,103.0,242.0
QA736CN,180.0,162.0,54.32,74.0,24.0,773.0,156.51000000000002,141.0,51.77,68.0,98.0
DA667GM,-39.0,63.0,0.0,66.0,45.0,238.0,-66.34,107.0,78.5,23.0,111.0
UW6119D,346.0,661.0,59.0,271.0,89.0,2090.0,412.88,794.0,57.68,336.0,360.0
XU397EY,-25.0,141.0,66.67,47.0,43.0,569.0,-7.739999999999999,43.0,,0.0,90.0
FF870O6,-455.0,0.0,,264.0,99.0,4667.0,-inf,,0.0,161.0,363.0
ZN283HI,102.0,152.0,63.16,56.0,12.0,580.0,113.9,170.0,85.29,25.0,
MT275LV,-369.0,32.0,0.0,245.0,96.0,3149.0,-0.0,0.0,,167.0,341.0
YK908FP,527.0,516.0,84.88,78.0,24.0,-1335.0,387.6,,85.53,55.0,102.0
DX830XW,-7.0,161.0,72.67,44.0,50.0,502.0,-6.12,153.0,56.21,67.0,94.0
FW51599,-25.0,236.0,65.25,82.0,,778.0,-24.64,224.0,48.66,115.0,170.0
XV818W3,464.0,,64.23,343.0,121.0,2286.0,459.84,958.0,,388.0,464.0
HM342DC,180.0,162.0,54.32,74.0,24.0,773.0,156.51000000000002,141.0,51.77,68.0,98.0
VP109I4,289.0,609.0,59.93,244.0,79.0,1158.0,206.32999999999998,439.0,54.67,199.0,323.0
TO37195,-8.0,129.0,62.02,49.0,20.0,633.0,-10.5,175.0,,,69.0
II599HE,280.0,639.0,56.81,276.0,94.0,820.0,172.04,391.0,56.78,169.0,370.0
NS534X1,113.0,,60.38,103.0,21.0,633.0,86.42999999999999,,63.68,,124.0
BB440XP,133.0,320.0,,108.0,124.0,790.0,119.28,284.0,53.17,133.0,232.0
BA916II,482.0,617.0,90.92,56.0,34.0,-695.0,403.26,517.0,90.91,47.0,90.0
DO88219,46.0,392.0,54.85,177.0,158.0,,50.76,423.0,62.88,,335.0
NX89126,-460.0,40.0,0.0,294.0,97.0,5217.0,-46.0,4.0,0.0,157.0,391.0
ZH186MF,-71.0,115.0,0.0,223.0,69.0,2768.0,-85.56,138.0,0.0,172.0,292.0
AD087U2,28.0,251.0,66.14,85.0,15.0,689.0,36.08,328.0,76.83,76.0,100.0
OK946J6,46.0,392.0,54.85,,158.0,1293.0,50.76,423.0,62.88,157.0,335.0
CW916WU,466.0,898.0,62.58,336.0,,2351.0,500.24,962.0,63.93,347.0,459.0
FW853W5,92.0,,61.24,69.0,14.0,910.0,32.76,63.0,,55.0,83.0
PA353CO,-39.0,63.0,0.0,66.0,45.0,238.0,-66.34,107.0,78.5,23.0,111.0
UW390CV,18.0,120.0,65.83,41.0,8.0,298.0,2.55,17.0,58.82,7.0,49.0
CW910DN,110.0,350.0,52.0,168.0,33.0,873.0,88.04,284.0,,157.0,201.0
WB199PA,272.0,588.0,62.07,223.0,,843.0,303.6,660.0,59.85,265.0,297.0
MP832QO,223.0,361.0,57.06,155.0,43.0,,169.26,273.0,48.35,141.0,198.0
UF6372P,-17.0,159.0,46.54,85.0,60.0,258.0,-11.99,109.0,44.95,,145.0
UT6640M,168.0,530.0,51.32,258.0,66.0,1706.0,167.36,523.0,54.11,240.0,324.0
YL593JO,29.0,83.0,42.17,,14.0,614.0,49.349999999999994,141.0,75.89,34.0,62.0
GM848AP,6.0,271.0,47.23,,124.0,1082.0,,275.0,55.64,122.0,267.0
FT788ZM,88.0,280.0,59.64,113.0,114.0,1715.0,57.04,184.0,22.83,142.0,227.0
IM081VE,228.0,597.0,55.28,267.0,79.0,,231.8,610.0,53.61,,346.0
GU0922K,-8.0,129.0,62.02,49.0,20.0,633.0,-10.5,175.0,58.29,73.0,69.0
OX402NR,,79.0,0.0,157.0,,2140.0,-341.96,103.0,0.0,125.0,282.0
AG735N4,390.0,923.0,61.54,355.0,130.0,2356.0,420.84,1002.0,63.27,368.0,485.0
HQ76359,136.0,333.0,45.35,182.0,39.0,1656.0,142.67999999999998,348.0,54.6,158.0,221.0
TQ816K1,200.0,550.0,56.73,238.0,77.0,941.0,195.84,544.0,62.13,206.0,315.0
JV890ZK,,236.0,65.25,82.0,88.0,778.0,-24.64,224.0,48.66,115.0,170.0
QN125U0,-415.0,15.0,0.0,253.0,103.0,3948.0,-0.0,0.0,,200.0,356.0
KH970QS,482.0,617.0,90.92,56.0,34.0,-695.0,403.26,517.0,90.91,47.0,
HO835NV,-15.0,227.0,,93.0,34.0,112.0,-17.64,252.0,83.33,42.0,127.0
TG860SO,28.0,251.0,66.14,85.0,15.0,689.0,36.08,328.0,76.83,76.0,100.0
ER053BA,201.0,303.0,57.76,128.0,25.0,446.0,151.14000000000001,229.0,65.07,80.0,153.0
EW078UT,263.0,696.0,61.49,268.0,90.0,2159.0,299.44,788.0,55.96,347.0,358.0
HT763MQ,227.0,,55.28,233.0,70.0,1124.0,217.36,494.0,48.79,253.0,303.0
DI008HT,289.0,609.0,59.93,,79.0,1158.0,206.32999999999998,,54.67,199.0,323.0
JW9978W,30.0,,43.75,90.0,38.0,1069.0,33.25,175.0,72.57,48.0,128.0
LQ62082,200.0,550.0,56.73,238.0,77.0,941.0,195.84,544.0,,206.0,315.0
MI9520G,-54.0,65.0,29.23,46.0,0.0,,-126.16,152.0,84.87,23.0,46.0
UB797DX,219.0,429.0,50.58,212.0,78.0,,211.65,415.0,61.2,161.0,290.0
JY629ES,134.0,188.0,56.38,82.0,22.0,461.0,133.48,188.0,72.34,52.0,104.0
OD3206X,-122.0,,,222.0,63.0,3461.0,-63.36,72.0,0.0,177.0,285.0
VB390P9,398.0,542.0,55.54,241.0,64.0,2350.0,503.7,690.0,57.97,290.0,305.0
VC727K3,110.0,290.0,42.41,167.0,45.0,1124.0,113.62,299.0,47.49,157.0,212.0
AC72357,-7.0,161.0,72.67,44.0,50.0,,-6.12,153.0,56.21,67.0,94.0
VW2243O,6.0,271.0,47.23,143.0,124.0,1082.0,5.5,275.0,55.64,122.0,267.0
RF3411W,-460.0,40.0,0.0,294.0,97.0,5217.0,-46.0,4.0,0.0,157.0,391.0
ZO564U8,-82.0,140.0,11.43,124.0,45.0,1338.0,-79.06,134.0,0.0,161.0,
OA460QQ,-236.0,219.0,0.0,231.0,64.0,2419.0,-72.36,67.0,0.0,207.0,295.0
JY6136P,51.0,353.0,46.74,188.0,38.0,1296.0,52.220000000000006,373.0,,142.0,226.0
NE058SX,200.0,550.0,56.73,238.0,77.0,941.0,195.84,544.0,62.13,206.0,315.0
OZ881GW,18.0,120.0,65.83,41.0,8.0,298.0,2.55,17.0,,7.0,49.0
BJ424KV,-80.0,166.0,43.37,94.0,30.0,1349.0,-86.88,181.0,32.04,123.0,
SA480K1,-8.0,129.0,62.02,49.0,20.0,633.0,-10.5,175.0,58.29,73.0,69.0
VJ209OJ,227.0,521.0,55.28,233.0,70.0,1124.0,217.36,494.0,48.79,253.0,303.0
SB143YP,-35.0,52.0,0.0,125.0,43.0,2117.0,,216.0,20.83,171.0,168.0
ZG961I1,346.0,661.0,59.0,271.0,89.0,2090.0,412.88,794.0,57.68,336.0,360.0
XM4784M,-40.0,230.0,62.17,,84.0,15.0,-42.330000000000005,249.0,69.08,77.0,
IV4896U,22.0,214.0,53.74,99.0,85.0,519.0,25.0,250.0,49.6,126.0,184.0
GJ177QB,46.0,392.0,54.85,177.0,158.0,1293.0,50.76,423.0,62.88,157.0,335.0
FA715AY,-124.0,122.0,0.0,156.0,43.0,2668.0,-113.22,111.0,,,199.0
AT135M9,272.0,588.0,62.07,223.0,74.0,843.0,303.6,660.0,59.85,265.0,297.0
FN449ST,96.0,493.0,56.59,214.0,65.0,1653.0,,316.0,47.15,167.0,
ES768ON,,,65.83,41.0,,298.0,2.55,17.0,58.82,7.0,49.0
KC884JP,219.0,429.0,50.58,212.0,78.0,1798.0,211.65,415.0,61.2,161.0,290.0
PJ612UV,101.0,160.0,58.13,67.0,27.0,405.0,110.25,175.0,79.43,36.0,94.0
GI932NJ,80.0,380.0,53.95,175.0,,543.0,85.05,405.0,61.98,154.0,333.0
KD96581,113.0,260.0,60.38,103.0,21.0,633.0,,201.0,63.68,73.0,124.0
XU035FG,133.0,320.0,66.25,108.0,124.0,790.0,119.28,284.0,53.17,133.0,232.0
HJ78270,83.0,73.0,68.49,23.0,21.0,601.0,149.33999999999997,131.0,92.37,10.0,44.0
GJ790IK,110.0,290.0,,167.0,45.0,1124.0,113.62,,,157.0,212.0
IN299E0,6.0,271.0,,143.0,124.0,1082.0,5.5,275.0,55.64,122.0,
VT855PA,-2.0,35.0,0.0,54.0,20.0,259.0,-5.16,86.0,39.53,52.0,74.0
VI191C4,181.0,373.0,57.64,158.0,47.0,1297.0,169.04999999999998,,60.29,137.0,205.0
QS812KL,-415.0,15.0,0.0,253.0,103.0,3948.0,-0.0,0.0,,200.0,356.0
MX093KN,398.0,,55.54,241.0,64.0,2350.0,503.7,690.0,57.97,290.0,305.0
MB896KO,123.0,367.0,53.41,171.0,49.0,1584.0,86.36,254.0,33.07,170.0,220.0
CE262MK,-82.0,140.0,11.43,124.0,45.0,1338.0,-79.06,134.0,0.0,161.0,169.0
HH90744,92.0,235.0,,63.0,28.0,622.0,75.27,193.0,66.32,65.0,91.0
XQ432JU,144.0,490.0,53.27,229.0,55.0,1679.0,129.04999999999998,445.0,66.29,150.0,284.0
PQ6606I,161.0,243.0,52.67,115.0,77.0,891.0,121.44000000000001,184.0,57.07,79.0,192.0
CC216U7,110.0,396.0,64.39,141.0,39.0,240.0,87.64000000000001,313.0,65.18,109.0,180.0
UX046C4,172.0,316.0,57.28,135.0,40.0,740.0,177.66000000000003,329.0,55.62,146.0,175.0
EI4586L,-454.0,57.0,0.0,,,4163.0,-103.48,13.0,0.0,168.0,392.0
WQ465QA,95.0,289.0,50.87,142.0,121.0,865.0,68.64,208.0,38.46,128.0,263.0
HI0091Z,5.0,196.0,54.59,89.0,99.0,1367.0,7.83,261.0,58.62,108.0,188.0
DF917OC,104.0,341.0,57.48,145.0,117.0,815.0,100.2,334.0,67.66,108.0,262.0
XI1426W,62.0,105.0,70.48,31.0,11.0,675.0,83.78,142.0,76.06,34.0,42.0
HA702HE,261.0,707.0,61.53,272.0,90.0,1428.0,279.71999999999997,756.0,57.94,318.0,362.0
KL282WZ,88.0,224.0,71.88,63.0,85.0,545.0,103.74000000000001,266.0,63.91,96.0,148.0
NQ706T8,,76.0,77.63,17.0,17.0,264.0,3.5500000000000003,71.0,73.24,19.0,34.0
LT911F0,127.0,496.0,,243.0,70.0,1720.0,143.26,551.0,59.89,221.0,313.0
SB115WQ,,920.0,59.89,369.0,110.0,2967.0,459.0,1020.0,59.31,415.0,479.0
HM507XL,350.0,654.0,53.98,301.0,80.0,1654.0,,560.0,59.64,226.0,381.0
QB561J4,-148.0,225.0,5.33,213.0,76.0,3105.0,-113.52000000000001,172.0,0.0,,289.0
SM08083,-43.0,166.0,64.46,59.0,,510.0,-10.92,42.0,0.0,63.0,78.0
EV060YR,141.0,490.0,53.47,228.0,66.0,1940.0,115.71,399.0,49.62,201.0,294.0
KS478DL,83.0,169.0,52.07,,25.0,847.0,43.12,88.0,21.59,69.0,106.0
MT871NT,314.0,712.0,62.22,269.0,110.0,1746.0,378.84,861.0,62.37,324.0,379.0
QB254PB,122.0,117.0,58.97,48.0,14.0,744.0,106.08,102.0,64.71,36.0,62.0
CB6843R,17.0,,84.17,22.0,58.0,314.0,18.599999999999998,155.0,,47.0,
NR600C7,126.0,170.0,45.88,92.0,,382.0,105.08,142.0,66.9,47.0,114.0
DT91494,224.0,546.0,53.85,252.0,60.0,559.0,197.20999999999998,481.0,44.07,269.0,312.0
AL35807,68.0,195.0,63.59,71.0,20.0,86.0,,101.0,30.69,70.0,91.0
SC737AR,109.0,132.0,90.91,12.0,10.0,7.0,49.8,60.0,53.33,28.0,22.0
ZW410HA,10.0,360.0,65.28,125.0,36.0,1619.0,5.22,174.0,39.08,106.0,161.0
CZ635H1,-287.0,39.0,0.0,127.0,121.0,2757.0,-360.64000000000004,49.0,0.0,,248.0
KW9594G,-9.0,79.0,94.94,4.0,10.0,334.0,,18.0,100.0,0.0,14.0
HH118XO,,216.0,81.94,39.0,55.0,305.0,104.16000000000001,,69.35,57.0,94.0
QG275QL,-159.0,166.0,0.0,205.0,74.0,1862.0,-209.28,218.0,16.06,183.0,279.0
LS769U2,-30.0,182.0,51.65,,78.0,838.0,-34.08,213.0,53.99,98.0,166.0
TO246F5,120.0,216.0,,39.0,,305.0,104.16000000000001,186.0,69.35,57.0,94.0
YK456IY,,41.0,0.0,48.0,47.0,924.0,82.32,84.0,75.0,21.0,
HE861SM,405.0,,,365.0,127.0,3627.0,433.81,923.0,,,492.0
KA578Y5,,71.0,0.0,294.0,98.0,4169.0,-762.75,135.0,0.0,152.0,392.0
XS345LX,462.0,566.0,84.63,87.0,22.0,-1461.0,413.28,504.0,83.13,85.0,109.0
