Quarter,StoreId,State,Position,Market,ProdId,Product,Type,ReportId
2023-10-01,Commerce City - Dicks Sporting Goods Park,Colorado,,Micro Market,1_Co,Amaretto,Coffee,GV0379H
2023-01-01,Parker - Mainstreet,Colorado,West,Micro Market,1_Co,Amaretto,Coffee,AR3047S
2023-04-01,Parker - Mainstreet,Colorado,West,Micro Market,1_Co,Amaretto,Coffee,ME473MM
2023-07-01,Parker - Mainstreet,Colorado,West,Micro Market,1_Co,Amaretto,Coffee,YZ846OH
2023-10-01,Parker - Mainstreet,Colorado,West,,1_Co,Amaretto,Coffee,VR324ND
2023-01-01,Littleton - Historic Downtown Littleton,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,VQ108LG
2023-04-01,Littleton - Historic Downtown Littleton,,West,Micro Market,1_Co,Amaretto,Coffee,PU4889J
2023-07-01,Littleton - Historic Downtown Littleton,,West,Micro Market,1_Co,Amaretto,Coffee,XY383VB
2023-10-01,Littleton - Historic Downtown Littleton,,West,Small Market,1_Co,Amaretto,Coffee,PV5571J
2023-01-01,Brighton - Historic Downtown Brighton,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,XH443FO
2023-04-01,Brighton - Historic Downtown Brighton,Colorado,West,Big Market,1_Co,Amaretto,Coffee,ES309MJ
2023-07-01,Brighton - Historic Downtown Brighton,Colorado,West,Micro Market,1_Co,Amaretto,Coffee,KI340BB
2023-10-01,Brighton - Historic Downtown Brighton,Colorado,West,Big Market,1_Co,Amaretto,Coffee,RT7944H
2023-01-01,Englewood - CityCenter Englewood,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,DD212ML
2023-04-01,Englewood - CityCenter Englewood,Colorado,,Small Market,1_Co,Amaretto,Coffee,NV932MP
2023-07-01,Englewood - CityCenter Englewood,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,FE388WV
2023-10-01,Englewood - CityCenter Englewood,Colorado,West,Small Market,1_Co,Amaretto,,UN253KU
2023-01-01,Wheat Ridge - Ridge at 38,,West,Micro Market,1_Co,Amaretto,Coffee,DZ858YN
2023-04-01,Wheat Ridge - Ridge at 38,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,GK3366N
2023-07-01,Wheat Ridge - Ridge at 38,Colorado,West,Micro Market,1_Co,Amaretto,Coffee,AT5286B
2023-10-01,Wheat Ridge - Ridge at 38,Colorado,,Small Market,1_Co,Amaretto,Coffee,SI748MA
2023-01-01,Lafayette - Public Road,Colorado,West,Small Market,1_Co,Amaretto,Coffee,OB3547Z
2023-04-01,Lafayette - Public Road,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,JL843Z1
2023-07-01,Lafayette - Public Road,Colorado,West,Big Market,1_Co,Amaretto,Coffee,IP612XL
2023-10-01,Lafayette - Public Road,Colorado,,Big Market,1_Co,,Coffee,GX503ES
2023-01-01,Windsor - Boardwalk Park,Colorado,West,Big Market,1_Co,Amaretto,Coffee,SX459OT
2023-04-01,Windsor - Boardwalk Park,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,EU4406B
2023-07-01,Windsor - Boardwalk Park,Colorado,West,Small Market,1_Co,Amaretto,Coffee,RX703Y1
2023-10-01,Windsor - Boardwalk Park,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,BP003UM
2023-01-01,Erie - Briggs Street,Colorado,West,Big Market,1_Co,Amaretto,Coffee,PH746TA
2023-04-01,Erie - Briggs Street,Colorado,West,Micro Market,1_Co,Amaretto,Coffee,BA057S9
2023-07-01,Erie - Briggs Street,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,UH003CF
2023-10-01,Erie - Briggs Street,Colorado,West,Big Market,1_Co,,Coffee,HS561PU
2023-01-01,Louisville - Main Street,Colorado,West,Small Market,1_Co,Amaretto,Coffee,MZ2738L
2023-04-01,Louisville - Main Street,,West,Medium Market,1_Co,Amaretto,Coffee,MA2577S
2023-07-01,Louisville - Main Street,Colorado,West,Big Market,1_Co,Amaretto,,SU762PV
2023-10-01,Louisville - Main Street,Colorado,West,Micro Market,1_Co,Amaretto,Coffee,RL877JQ
2023-01-01,Golden - Washington Avenue,Colorado,West,Small Market,1_Co,Amaretto,Coffee,CA151RG
2023-04-01,Golden - Washington Avenue,Colorado,West,Small Market,1_Co,Amaretto,Coffee,IF2943J
2023-07-01,Golden - Washington Avenue,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,PH38350
2023-10-01,Golden - Washington Avenue,Colorado,West,Micro Market,1_Co,Amaretto,Coffee,NR8535E
2023-01-01,Durango - Historic Downtown Durango,Colorado,West,Small Market,1_Co,,Coffee,HG8074F
2023-04-01,Durango - Historic Downtown Durango,,West,Micro Market,1_Co,Amaretto,Coffee,IN605RD
2023-07-01,Durango - Historic Downtown Durango,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,TV379ZZ
2023-10-01,Durango - Historic Downtown Durango,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,BU41995
2023-01-01,Montrose - Historic Downtown Montrose,Colorado,West,Big Market,1_Co,Amaretto,Coffee,FR523BB
2023-04-01,Montrose - Historic Downtown Montrose,Colorado,West,Small Market,1_Co,Amaretto,Coffee,BU110K5
2023-07-01,Montrose - Historic Downtown Montrose,Colorado,West,Small Market,1_Co,Amaretto,Coffee,NA41468
2023-10-01,Montrose - Historic Downtown Montrose,Colorado,West,Small Market,1_Co,Amaretto,Coffee,LH7291K
2023-01-01,Canon City - Main Street,Colorado,West,Small Market,1_Co,Amaretto,Coffee,PY006EH
2023-04-01,Canon City - Main Street,Colorado,West,Micro Market,1_Co,Amaretto,,LI025VS
2023-07-01,Canon City - Main Street,Colorado,West,Big Market,1_Co,Amaretto,Coffee,BM56706
2023-10-01,Canon City - Main Street,Colorado,,Medium Market,1_Co,,Coffee,PO789CH
2023-01-01,Greenwood Village - Landmark,Colorado,West,Small Market,1_Co,Amaretto,Coffee,WI5714J
2023-04-01,Greenwood Village - Landmark,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,NS595JM
2023-07-01,Greenwood Village - Landmark,Colorado,West,Big Market,1_Co,Amaretto,Coffee,EN217AY
2023-10-01,Greenwood Village - Landmark,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,ZP605E8
2023-01-01,Northglenn - Northglenn Marketplace,Colorado,West,Small Market,1_Co,Amaretto,Coffee,BN250QM
2023-04-01,Northglenn - Northglenn Marketplace,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,QW037EZ
2023-07-01,Northglenn - Northglenn Marketplace,Colorado,West,Small Market,1_Co,Amaretto,Coffee,LJ020EW
2023-10-01,Northglenn - Northglenn Marketplace,Colorado,West,Micro Market,1_Co,Amaretto,Coffee,VY8831L
2023-01-01,Federal Heights - Water World Parkway,Colorado,West,Small Market,1_Co,Amaretto,Coffee,NG914KR
2023-04-01,Federal Heights - Water World Parkway,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,PI422IV
2023-07-01,Federal Heights - Water World Parkway,Colorado,West,Micro Market,1_Co,Amaretto,Coffee,FW33970
2023-10-01,Federal Heights - Water World Parkway,Colorado,West,Small Market,1_Co,Amaretto,Coffee,GR5857N
2023-01-01,Steamboat Springs - Lincoln Avenue,Colorado,West,Medium Market,1_Co,Amaretto,Coffee,GA654HM
2023-04-01,Steamboat Springs - Lincoln Avenue,,West,Big Market,1_Co,Amaretto,Coffee,UW215A3
2023-07-01,Steamboat Springs - Lincoln Avenue,Colorado,West,Big Market,1_Co,Amaretto,Coffee,YZ905E4
2023-10-01,Steamboat Springs - Lincoln Avenue,Colorado,West,Big Market,1_Co,Amaretto,Coffee,UX7685C
2023-01-01,Bridgeport - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,,RR079T5
2023-04-01,Bridgeport - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,NO108EU
2023-07-01,Bridgeport - Main Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,PO5284C
2023-10-01,Bridgeport - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,SI624VG
2023-01-01,New Haven - Chapel Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,HV1507V
2023-04-01,New Haven - Chapel Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,QS537U5
2023-07-01,New Haven - Chapel Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,XC84716
2023-10-01,New Haven - Chapel Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,VG879N0
2023-01-01,Hartford - Pratt Street,,East,Big Market,1_Co,,Coffee,PE305XH
2023-04-01,Hartford - Pratt Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,GK267YD
2023-07-01,Hartford - Pratt Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,GY632TU
2023-10-01,Hartford - Pratt Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,XP950VY
2023-01-01,Stamford - Bedford Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,MY6591H
2023-04-01,Stamford - Bedford Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,FE010ML
2023-07-01,Stamford - Bedford Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,TO230IN
2023-10-01,Stamford - Bedford Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,QL347MM
2023-01-01,Waterbury - Bank Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,GH678BS
2023-04-01,Waterbury - Bank Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,RC070P5
2023-07-01,Waterbury - Bank Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,SZ617JW
2023-10-01,Waterbury - Bank Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,TP622ZV
2023-01-01,Norwalk - Washington Street,Connecticut,East,Medium Market,1_Co,Amaretto,Coffee,GJ479D9
2023-04-01,Norwalk - Washington Street,Connecticut,East,,1_Co,Amaretto,Coffee,ES962I2
2023-07-01,Norwalk - Washington Street,Connecticut,,Big Market,1_Co,Amaretto,Coffee,ES446XT
2023-10-01,Norwalk - Washington Street,Connecticut,East,Small Market,1_Co,,Coffee,QJ775FR
2023-01-01,Danbury - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,SM09690
2023-04-01,Danbury - Main Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,HS689PN
2023-07-01,Danbury - Main Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,OA1186L
2023-10-01,Danbury - Main Street,Connecticut,East,,1_Co,Amaretto,Coffee,CL9546I
2023-01-01,New Britain - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,BF37317
2023-04-01,New Britain - Main Street,,East,Small Market,1_Co,Amaretto,Coffee,VA163HN
2023-07-01,New Britain - Main Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,YD027L3
2023-10-01,New Britain - Main Street,Connecticut,East,Medium Market,1_Co,Amaretto,Coffee,WH2406E
2023-01-01,West Hartford - Blue Back Square,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,BN130RF
2023-04-01,West Hartford - Blue Back Square,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,ZE6201Z
2023-07-01,West Hartford - Blue Back Square,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,MB658Z7
2023-10-01,West Hartford - Blue Back Square,Connecticut,East,,1_Co,,Coffee,GL563O8
2023-01-01,Bristol - Main Street,Connecticut,East,Medium Market,1_Co,Amaretto,Coffee,JK270N9
2023-04-01,Bristol - Main Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,VU40818
2023-07-01,Bristol - Main Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,ZV283RA
2023-10-01,Bristol - Main Street,Connecticut,East,Medium Market,1_Co,Amaretto,Coffee,KG249K1
2023-01-01,Meriden - Colony Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,YH976EM
2023-04-01,Meriden - Colony Street,Connecticut,East,,1_Co,Amaretto,,GM658TI
2023-07-01,Meriden - Colony Street,Connecticut,East,Medium Market,1_Co,Amaretto,Coffee,MH15706
2023-10-01,Meriden - Colony Street,Connecticut,,Micro Market,1_Co,,Coffee,HJ8062K
2023-01-01,Milford - Broad Street,Connecticut,East,Medium Market,1_Co,Amaretto,Coffee,PO223WU
2023-04-01,Milford - Broad Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,SH798BC
2023-07-01,Milford - Broad Street,Connecticut,,Big Market,1_Co,Amaretto,Coffee,LK837T6
2023-10-01,Milford - Broad Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,VL0046E
2023-01-01,Middletown - Main Street,Connecticut,East,Big Market,1_Co,,Coffee,JU299RE
2023-04-01,Middletown - Main Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,EO726TS
2023-07-01,Middletown - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,DH860E6
2023-10-01,Middletown - Main Street,Connecticut,East,Medium Market,1_Co,Amaretto,,HO947IJ
2023-01-01,Norwich - Main Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,OM151SX
2023-04-01,Norwich - Main Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,GT901TR
2023-07-01,Norwich - Main Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,TE8647R
2023-10-01,Norwich - Main Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,PJ0140W
2023-01-01,Shelton - Howe Avenue,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,MW086FP
2023-04-01,Shelton - Howe Avenue,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,ZW947QM
2023-07-01,Shelton - Howe Avenue,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,IC055RO
2023-10-01,Shelton - Howe Avenue,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,OC1182N
2023-01-01,Torrington - Main Street,Connecticut,East,Small Market,1_Co,,Coffee,FC191UZ
2023-04-01,Torrington - Main Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,QP020ED
2023-07-01,Torrington - Main Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,JX467TV
2023-10-01,Torrington - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,JR950F2
2023-01-01,New London - State Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,BK456WX
2023-04-01,New London - State Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,BU362M7
2023-07-01,New London - State Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,FU394C7
2023-10-01,New London - State Street,Connecticut,East,Medium Market,1_Co,Amaretto,Coffee,RW876ON
2023-01-01,Ansonia - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,IH5952O
2023-04-01,Ansonia - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,WL487VX
2023-07-01,Ansonia - Main Street,Connecticut,East,Big Market,1_Co,Amaretto,,LE974ZY
2023-10-01,Ansonia - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,VP3230K
2023-01-01,Derby - Elizabeth Street,Connecticut,East,Medium Market,1_Co,,Coffee,DY38827
2023-04-01,Derby - Elizabeth Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,AZ097DX
2023-07-01,Derby - Elizabeth Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,FR975QX
2023-10-01,Derby - Elizabeth Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,IS949Q0
2023-01-01,Groton - Thames Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,BL568SC
2023-04-01,Groton - Thames Street,,East,Big Market,1_Co,Amaretto,Coffee,PO097TY
2023-07-01,Groton - Thames Street,Connecticut,East,Big Market,1_Co,,Coffee,LJ993TB
2023-10-01,Groton - Thames Street,Connecticut,East,Medium Market,1_Co,Amaretto,Coffee,AE523N5
2023-01-01,Stratford - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,LV6278O
2023-04-01,Stratford - Main Street,Connecticut,East,Irrelevant Market,1_Co,Amaretto,Coffee,VP275L8
2023-07-01,Stratford - Main Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,EJ76031
2023-10-01,Stratford - Main Street,Connecticut,East,Big Market,1_Co,Amaretto,Coffee,HQ708ZE
2023-01-01,Wallingford - Center Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,TM586UR
2023-04-01,Wallingford - Center Street,Connecticut,East,Small Market,1_Co,Amaretto,Coffee,ZI1874I
2023-07-01,Wallingford - Center Street,Connecticut,East,Micro Market,1_Co,Amaretto,Coffee,NB568YB
2023-10-01,Wallingford - Center Street,Connecticut,East,Medium Market,1_Co,Amaretto,Coffee,GO685A0
2023-01-01,Miami - Ocean Drive,,South,Small Market,1_Co,,Coffee,HW1458K
2023-04-01,Miami - Ocean Drive,Florida,South,Irrelevant Market,1_Co,Amaretto,Coffee,PX555PR
2023-07-01,Miami - Ocean Drive,Florida,South,Micro Market,1_Co,Amaretto,Coffee,QP182I4
2023-10-01,Miami - Ocean Drive,Florida,South,Small Market,1_Co,,,QA736CN
2023-01-01,Jacksonville - Bay Street,Florida,South,Micro Market,1_Co,,Coffee,DA667GM
2023-04-01,Jacksonville - Bay Street,Florida,South,Big Market,1_Co,Amaretto,Coffee,UW6119D
2023-07-01,Jacksonville - Bay Street,Florida,South,Small Market,1_Co,Amaretto,Coffee,XU397EY
2023-10-01,Jacksonville - Bay Street,Florida,South,Irrelevant Market,1_Co,Amaretto,Coffee,FF870O6
2023-01-01,Tampa - Bayshore Boulevard,Florida,South,Small Market,1_Co,Amaretto,Coffee,ZN283HI
2023-04-01,Tampa - Bayshore Boulevard,Florida,,Micro Market,1_Co,Amaretto,Coffee,MT275LV
2023-07-01,Tampa - Bayshore Boulevard,Florida,South,Big Market,1_Co,Amaretto,Coffee,YK908FP
2023-10-01,Tampa - Bayshore Boulevard,Florida,South,Small Market,1_Co,Amaretto,Coffee,DX830XW
2023-01-01,Orlando - International Drive,Florida,South,Medium Market,1_Co,Amaretto,Coffee,FW51599
2023-04-01,Orlando - International Drive,Florida,South,Big Market,1_Co,Amaretto,Coffee,XV818W3
2023-07-01,Orlando - International Drive,Florida,South,Small Market,1_Co,Amaretto,Coffee,HM342DC
2023-10-01,Orlando - International Drive,Florida,South,Big Market,1_Co,Amaretto,Coffee,VP109I4
2023-01-01,St. Petersburg - Beach Drive,Florida,South,Small Market,1_Co,Amaretto,Coffee,TO37195
2023-04-01,St. Petersburg - Beach Drive,Florida,South,Big Market,1_Co,Amaretto,Coffee,II599HE
2023-07-01,St. Petersburg - Beach Drive,Florida,South,Medium Market,1_Co,Amaretto,,NS534X1
2023-10-01,St. Petersburg - Beach Drive,Florida,,,1_Co,Amaretto,Coffee,BB440XP
2023-01-01,Hialeah - Palm Avenue,Florida,South,Big Market,1_Co,Amaretto,Coffee,BA916II
2023-04-01,Hialeah - Palm Avenue,Florida,South,Medium Market,1_Co,Amaretto,Coffee,DO88219
2023-07-01,Hialeah - Palm Avenue,Florida,South,Micro Market,1_Co,Amaretto,,NX89126
2023-10-01,Hialeah - Palm Avenue,Florida,South,Micro Market,1_Co,Amaretto,,ZH186MF
2023-01-01,Tallahassee - Monroe Street,Florida,South,Medium Market,1_Co,Amaretto,,AD087U2
2023-04-01,Tallahassee - Monroe Street,Florida,,Medium Market,1_Co,Amaretto,Coffee,OK946J6
2023-07-01,Tallahassee - Monroe Street,Florida,South,Big Market,1_Co,Amaretto,Coffee,CW916WU
2023-10-01,Tallahassee - Monroe Street,Florida,South,Small Market,1_Co,Amaretto,Coffee,FW853W5
2023-01-01,Fort Lauderdale - Las Olas Boulevard,Florida,South,Micro Market,1_Co,Amaretto,Coffee,PA353CO
2023-04-01,Fort Lauderdale - Las Olas Boulevard,Florida,South,Small Market,1_Co,Amaretto,Coffee,UW390CV
2023-07-01,Fort Lauderdale - Las Olas Boulevard,Florida,South,Medium Market,1_Co,Amaretto,Coffee,CW910DN
2023-10-01,Fort Lauderdale - Las Olas Boulevard,Florida,South,Big Market,1_Co,Amaretto,Coffee,WB199PA
2023-01-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Medium Market,1_Co,Amaretto,Coffee,MP832QO
2023-04-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Small Market,1_Co,Amaretto,Coffee,UF6372P
2023-07-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Big Market,1_Co,Amaretto,Coffee,UT6640M
2023-10-01,Port St. Lucie - St. Lucie West Boulevard,Florida,South,Micro Market,1_Co,Amaretto,Coffee,YL593JO
2023-01-01,Cape Coral - Cape Coral Parkway,,,Medium Market,1_Co,Amaretto,Coffee,GM848AP
2023-04-01,Cape Coral - Cape Coral Parkway,Florida,South,,1_Co,Amaretto,Coffee,FT788ZM
2023-07-01,Cape Coral - Cape Coral Parkway,Florida,South,,1_Co,Amaretto,Coffee,IM081VE
2023-10-01,Cape Coral - Cape Coral Parkway,Florida,South,Small Market,1_Co,Amaretto,Coffee,GU0922K
2023-01-01,Pembroke Pines - Pines Boulevard,Florida,South,Micro Market,1_Co,Amaretto,,OX402NR
2023-04-01,Pembroke Pines - Pines Boulevard,Florida,South,Big Market,1_Co,,Coffee,AG735N4
2023-07-01,Pembroke Pines - Pines Boulevard,Florida,South,Medium Market,1_Co,,Coffee,HQ76359
2023-10-01,Pembroke Pines - Pines Boulevard,Florida,South,Big Market,1_Co,Amaretto,Coffee,TQ816K1
2023-01-01,Hollywood - Hollywood Boulevard,Florida,South,Medium Market,1_Co,,Coffee,JV890ZK
2023-04-01,Hollywood - Hollywood Boulevard,Florida,South,Micro Market,1_Co,Amaretto,Coffee,QN125U0
2023-07-01,Hollywood - Hollywood Boulevard,Florida,South,Big Market,1_Co,Amaretto,Coffee,KH970QS
2023-10-01,Hollywood - Hollywood Boulevard,Florida,South,Medium Market,1_Co,Amaretto,Coffee,HO835NV
2023-01-01,Miramar - Miramar Parkway,Florida,South,Medium Market,1_Co,Amaretto,Coffee,TG860SO
2023-04-01,Miramar - Miramar Parkway,Florida,South,Medium Market,1_Co,Amaretto,Coffee,ER053BA
2023-07-01,Miramar - Miramar Parkway,Florida,South,Big Market,1_Co,Amaretto,Coffee,EW078UT
